name,source,type,cleaned_name,freq
Fusion tree,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,Fusion tree,7
Van Emde Boas tree,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,Van Emde Boas tree,7
VP-tree,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,VP-tree,7
Rapidly exploring random tree,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,Rapidly exploring random tree,7
Hash array mapped trie,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,Hash array mapped trie,7
Doubly connected edge list,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,Doubly connected edge list,7
"magnussoft ZETA (based on BeOS r5.1d0 source code, developed by yellowTAB)",https://en.wikipedia.org/wiki/List_of_operating_systems,operatingsystem,magnussoft ZETA,7
ABSET,https://en.wikipedia.org/wiki/List_of_programming_languages,language,ABSET,7
ABSYS,https://en.wikipedia.org/wiki/List_of_programming_languages,language,ABSYS,7
LYaPAS,https://en.wikipedia.org/wiki/List_of_programming_languages,language,LYaPAS,7
MATH-MATIC,https://en.wikipedia.org/wiki/List_of_programming_languages,language,MATH-MATIC,7
PROSE modeling language,https://en.wikipedia.org/wiki/List_of_programming_languages,language,PROSE modeling language,7
ISO 8859-4,https://en.wikipedia.org/wiki/Character_encoding,encoding,ISO 8859-4,7
ISO 8859-9,https://en.wikipedia.org/wiki/Character_encoding,encoding,ISO 8859-9,7
Postgres Plus Advanced Server,https://en.wikipedia.org/wiki/List_of_relational_database_management_systems,dbms,Postgres Plus Advanced Server,7
R:Base,https://en.wikipedia.org/wiki/List_of_relational_database_management_systems,dbms,R:Base,7
Schensted algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,sequence-algo,Schensted algorithm,7
Pancake sorting,https://en.wikipedia.org/wiki/List_of_algorithms,sort-algo,Pancake sorting,7
Closest pair problem,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Closest pair problem,7
Lucas primality test,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Lucas primality test,7
Sieve of Atkin,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Sieve of Atkin,7
Tricubic interpolation,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Tricubic interpolation,7
Fitness proportionate selection,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Fitness proportionate selection,7
Stochastic universal sampling,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Stochastic universal sampling,7
Summed area table,https://en.wikipedia.org/wiki/List_of_algorithms,comp-sci-algo,Summed area table,7
Pratt parser,https://en.wikipedia.org/wiki/List_of_algorithms,comp-sci-algo,Pratt parser,7
FELICS,https://en.wikipedia.org/wiki/List_of_algorithms,coding-theory-algo,FELICS,7
Richardson Lucy deconvolution,https://en.wikipedia.org/wiki/List_of_algorithms,dsp-algo,Richardson Lucy deconvolution,7
Snapshot algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,ds-algo,Snapshot algorithm,7
Adaptive replacement cache,https://en.wikipedia.org/wiki/List_of_algorithms,os-algo,Adaptive replacement cache,7
Shortest job next,https://en.wikipedia.org/wiki/List_of_algorithms,os-algo,Shortest job next,7
GNAT Programming Studio,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,ada,GNAT Programming Studio,7
GNAT Programming Studio,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,c,GNAT Programming Studio,7
OpenWatcom,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,c,OpenWatcom,7
GNAT Programming Studio,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,fortran,GNAT Programming Studio,7
OpenWatcom,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,fortran,OpenWatcom,7
Boa Constructor,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,python,Boa Constructor,7
X3DOM,https://en.wikipedia.org/wiki/List_of_3D_graphics_libraries,api,X3DOM,6
Hashed array tree,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,Hashed array tree,6
Unrolled linked list,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,Unrolled linked list,6
Pairing heap,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,Pairing heap,6
Brodal queue,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,Brodal queue,6
Y-fast trie,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,Y-fast trie,6
Fenwick tree,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,Fenwick tree,6
M-tree,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,M-tree,6
BK-tree,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,BK-tree,6
Finger tree,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,Finger tree,6
And-inverter graph,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,And-inverter graph,6
Linux Trace Toolkit (LTT),https://en.wikipedia.org/wiki/List_of_performance_analysis_tools,software,Linux Trace Toolkit,6
ABC ALGOL,https://en.wikipedia.org/wiki/List_of_programming_languages,language,ABC ALGOL,6
Blockly,https://en.wikipedia.org/wiki/List_of_programming_languages,language,Blockly,6
Deesel (formerly G),https://en.wikipedia.org/wiki/List_of_programming_languages,language,Deesel,6
Hartmann pipelines,https://en.wikipedia.org/wiki/List_of_programming_languages,language,Hartmann pipelines,6
MicroScript,https://en.wikipedia.org/wiki/List_of_programming_languages,language,MicroScript,6
Wolfram Language,https://en.wikipedia.org/wiki/List_of_programming_languages,language,Wolfram Language,6
ZOPL,https://en.wikipedia.org/wiki/List_of_programming_languages,language,ZOPL,6
ISO 8859-3,https://en.wikipedia.org/wiki/Character_encoding,encoding,ISO 8859-3,6
ISO 8859-10,https://en.wikipedia.org/wiki/Character_encoding,encoding,ISO 8859-10,6
SAND CDBMS,https://en.wikipedia.org/wiki/List_of_relational_database_management_systems,dbms,SAND CDBMS,6
Jump search,https://en.wikipedia.org/wiki/List_of_algorithms,sequence-algo,Jump search,6
Gnome sort,https://en.wikipedia.org/wiki/List_of_algorithms,sort-algo,Gnome sort,6
Bitonic sorter,https://en.wikipedia.org/wiki/List_of_algorithms,sort-algo,Bitonic sorter,6
Gift wrapping algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Gift wrapping algorithm,6
Binary GCD algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Binary GCD algorithm,6
Bailey–Borwein–Plouffe formula,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Bailey–Borwein–Plouffe formula,6
Exponentiating by squaring,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Exponentiating by squaring,6
Complete-linkage clustering,https://en.wikipedia.org/wiki/List_of_algorithms,sci-algo,Complete-linkage clustering,6
Marching squares,https://en.wikipedia.org/wiki/List_of_algorithms,comp-sci-algo,Marching squares,6
Global illumination algorithms,https://en.wikipedia.org/wiki/List_of_algorithms,comp-sci-algo,Global illumination algorithms,6
Simple precedence parser,https://en.wikipedia.org/wiki/List_of_algorithms,comp-sci-algo,Simple precedence parser,6
Packrat parser,https://en.wikipedia.org/wiki/List_of_algorithms,comp-sci-algo,Packrat parser,6
Berlekamp Massey algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,coding-theory-algo,Berlekamp Massey algorithm,6
Luhn mod N algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,coding-theory-algo,Luhn mod N algorithm,6
LZWL,https://en.wikipedia.org/wiki/List_of_algorithms,coding-theory-algo,LZWL,6
Package-merge algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,coding-theory-algo,Package-merge algorithm,6
Truncated binary encoding,https://en.wikipedia.org/wiki/List_of_algorithms,coding-theory-algo,Truncated binary encoding,6
Prime factor FFT algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,dsp-algo,Prime factor FFT algorithm,6
Gerchberg Saxton algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,dsp-algo,Gerchberg Saxton algorithm,6
Ordered dithering,https://en.wikipedia.org/wiki/List_of_algorithms,dsp-algo,Ordered dithering,6
Block nested loop,https://en.wikipedia.org/wiki/List_of_algorithms,se-algo,Block nested loop,6
Bully algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,ds-algo,Bully algorithm,6
Berkeley algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,ds-algo,Berkeley algorithm,6
Buddy memory allocation,https://en.wikipedia.org/wiki/List_of_algorithms,ds-algo,Buddy memory allocation,6
Clock with Adaptive Replacement,https://en.wikipedia.org/wiki/List_of_algorithms,os-algo,Clock with Adaptive Replacement,6
List scheduling,https://en.wikipedia.org/wiki/List_of_algorithms,os-algo,List scheduling,6
Philasmicos Entwickler Studio,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,c,Philasmicos Entwickler Studio,6
DrJava,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,java,DrJava,6
Wolfram Language,https://en.wikipedia.org/wiki/Comparison_of_programming_languages,language,Wolfram Language,6
XPath/XQuery,https://en.wikipedia.org/wiki/Comparison_of_programming_languages,language,XPath/XQuery,6
Java 3D,https://en.wikipedia.org/wiki/List_of_3D_graphics_libraries,api,Java 3D,5
JMonkey Engine,https://en.wikipedia.org/wiki/List_of_3D_graphics_libraries,api,JMonkey Engine,5
CopperLicht,https://en.wikipedia.org/wiki/List_of_3D_graphics_libraries,api,CopperLicht,5
Mobicip,https://en.wikipedia.org/wiki/Comparison_of_content-control_software_and_providers,software,Mobicip,5
Metric tree,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,Metric tree,5
Alternating decision tree,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,Alternating decision tree,5
Hash trie,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,Hash trie,5
Performance Application Programming Interface (PAPI),https://en.wikipedia.org/wiki/List_of_performance_analysis_tools,software,Performance Application Programming Interface,5
Batch-11/DOS-11,https://en.wikipedia.org/wiki/List_of_operating_systems,operatingsystem,Batch-11/DOS-11,5
GNU E,https://en.wikipedia.org/wiki/List_of_programming_languages,language,GNU E,5
GraphTalk,https://en.wikipedia.org/wiki/List_of_programming_languages,language,GraphTalk,5
Net.Data,https://en.wikipedia.org/wiki/List_of_programming_languages,language,Net.Data,5
ORCA/Modula-2,https://en.wikipedia.org/wiki/List_of_programming_languages,language,ORCA/Modula-2,5
Picolisp,https://en.wikipedia.org/wiki/List_of_programming_languages,language,Picolisp,5
XSharp,https://en.wikipedia.org/wiki/List_of_programming_languages,language,XSharp,5
ISO 8859-14,https://en.wikipedia.org/wiki/Character_encoding,encoding,ISO 8859-14,5
Database Management Library,https://en.wikipedia.org/wiki/List_of_relational_database_management_systems,dbms,Database Management Library,5
Ford–Fulkerson algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,combinatorial-algo,Ford–Fulkerson algorithm,5
Strand sort,https://en.wikipedia.org/wiki/List_of_algorithms,sort-algo,Strand sort,5
Pigeonhole sort,https://en.wikipedia.org/wiki/List_of_algorithms,sort-algo,Pigeonhole sort,5
Knuth–Morris–Pratt algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,subsequence-algo,Knuth–Morris–Pratt algorithm,5
Rabin–Karp string search algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,subsequence-algo,Rabin–Karp string search algorithm,5
Quickhull,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Quickhull,5
Index calculus algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Index calculus algorithm,5
Restoring division,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Restoring division,5
Non-restoring division,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Non-restoring division,5
Monotone cubic interpolation,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Monotone cubic interpolation,5
Chaff algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Chaff algorithm,5
Davis–Putnam algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Davis–Putnam algorithm,5
Cross-entropy method,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Cross-entropy method,5
Stochastic tunneling,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Stochastic tunneling,5
Manning Criteria,https://en.wikipedia.org/wiki/List_of_algorithms,sci-algo,Manning Criteria,5
Constraint algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,sci-algo,Constraint algorithm,5
Sweep and prune,https://en.wikipedia.org/wiki/List_of_algorithms,sci-algo,Sweep and prune,5
Canopy clustering algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,sci-algo,Canopy clustering algorithm,5
Midpoint circle algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,comp-sci-algo,Midpoint circle algorithm,5
Relevance Vector Machine,https://en.wikipedia.org/wiki/List_of_algorithms,comp-sci-algo,Relevance Vector Machine,5
Context tree weighting,https://en.wikipedia.org/wiki/List_of_algorithms,coding-theory-algo,Context tree weighting,5
Dynamic Markov compression,https://en.wikipedia.org/wiki/List_of_algorithms,coding-theory-algo,Dynamic Markov compression,5
Exponential Golomb coding,https://en.wikipedia.org/wiki/List_of_algorithms,coding-theory-algo,Exponential Golomb coding,5
Prediction by partial matching,https://en.wikipedia.org/wiki/List_of_algorithms,coding-theory-algo,Prediction by partial matching,5
Least slack time scheduling,https://en.wikipedia.org/wiki/List_of_algorithms,os-algo,Least slack time scheduling,5
Shortest seek first,https://en.wikipedia.org/wiki/List_of_algorithms,os-algo,Shortest seek first,5
RadASM,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,assembly,RadASM,5
Eclipse PDT,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,php,Eclipse PDT,5
PyScripter,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,python,PyScripter,5
GraphTalk,https://en.wikipedia.org/wiki/Comparison_of_programming_languages,language,GraphTalk,5
Generalised suffix tree,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,Generalised suffix tree,4
Expectiminimax tree,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,Expectiminimax tree,4
Prefix hash tree,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,Prefix hash tree,4
Graph-structured stack,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,Graph-structured stack,4
GNO/ME,https://en.wikipedia.org/wiki/List_of_operating_systems,operatingsystem,GNO/ME,4
Apple Watch,https://en.wikipedia.org/wiki/List_of_operating_systems,operatingsystem,Apple Watch,4
Game Maker Language,https://en.wikipedia.org/wiki/List_of_programming_languages,language,Game Maker Language,4
ObjectLOGO,https://en.wikipedia.org/wiki/List_of_programming_languages,language,ObjectLOGO,4
Windows-1254,https://en.wikipedia.org/wiki/Character_encoding,encoding,Windows-1254,4
Edmonds–Karp algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,combinatorial-algo,Edmonds–Karp algorithm,4
Daitch–Mokotoff Soundex,https://en.wikipedia.org/wiki/List_of_algorithms,sequence-algo,Daitch–Mokotoff Soundex,4
Match Rating Approach,https://en.wikipedia.org/wiki/List_of_algorithms,sequence-algo,Match Rating Approach,4
Fisher–Yates shuffle,https://en.wikipedia.org/wiki/List_of_algorithms,sequence-algo,Fisher–Yates shuffle,4
Odd even sort,https://en.wikipedia.org/wiki/List_of_algorithms,sort-algo,Odd even sort,4
Todd–Coxeter algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Todd–Coxeter algorithm,4
Knuth–Bendix completion algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Knuth–Bendix completion algorithm,4
Sieve of Sundaram,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Sieve of Sundaram,4
nth root algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,nth root algorithm,4
Shifting nth-root algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Shifting nth-root algorithm,4
De Boor algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,De Boor algorithm,4
Minimum degree algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Minimum degree algorithm,4
Symbolic Cholesky decomposition,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Symbolic Cholesky decomposition,4
Delayed column generation,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Delayed column generation,4
Random-restart hill climbing,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Random-restart hill climbing,4
Best Bin First,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Best Bin First,4
Doomsday algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,sci-algo,Doomsday algorithm,4
Nested sampling algorithm:,https://en.wikipedia.org/wiki/List_of_algorithms,sci-algo,Nested sampling algorithm:,4
FLAME clustering,https://en.wikipedia.org/wiki/List_of_algorithms,sci-algo,FLAME clustering,4
Ordered subset expectation maximization,https://en.wikipedia.org/wiki/List_of_algorithms,sci-algo,Ordered subset expectation maximization,4
Structured SVM,https://en.wikipedia.org/wiki/List_of_algorithms,comp-sci-algo,Structured SVM,4
Inside outside algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,comp-sci-algo,Inside outside algorithm,4
Lempel Ziv Oberhumer,https://en.wikipedia.org/wiki/List_of_algorithms,coding-theory-algo,Lempel Ziv Oberhumer,4
Lempel Ziv Stac,https://en.wikipedia.org/wiki/List_of_algorithms,coding-theory-algo,Lempel Ziv Stac,4
Shannon–Fano coding,https://en.wikipedia.org/wiki/List_of_algorithms,coding-theory-algo,Shannon–Fano coding,4
Adaptive-additive algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,dsp-algo,Adaptive-additive algorithm,4
Cooley–Tukey FFT algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,dsp-algo,Cooley–Tukey FFT algorithm,4
Karplus Strong string synthesis,https://en.wikipedia.org/wiki/List_of_algorithms,dsp-algo,Karplus Strong string synthesis,4
Floyd Steinberg dithering,https://en.wikipedia.org/wiki/List_of_algorithms,dsp-algo,Floyd Steinberg dithering,4
CHS conversion,https://en.wikipedia.org/wiki/List_of_algorithms,se-algo,CHS conversion,4
Double dabble,https://en.wikipedia.org/wiki/List_of_algorithms,se-algo,Double dabble,4
Ricart Agrawala Algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,ds-algo,Ricart Agrawala Algorithm,4
Codelobster,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,php,Codelobster,4
SourceLair,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,python,SourceLair,4
Thonny,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,python,Thonny,4
Game Maker Language,https://en.wikipedia.org/wiki/Comparison_of_programming_languages,language,Game Maker Language,4
Horde3D,https://en.wikipedia.org/wiki/List_of_3D_graphics_libraries,api,Horde3D,3
QSDK,https://en.wikipedia.org/wiki/List_of_3D_graphics_libraries,api,QSDK,3
KidRex,https://en.wikipedia.org/wiki/Comparison_of_content-control_software_and_providers,software,KidRex,3
AF-heap,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,AF-heap,3
Leftist heap,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,Leftist heap,3
Ternary heap,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,Ternary heap,3
Linear octree,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,Linear octree,3
Bounding interval hierarchy,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,Bounding interval hierarchy,3
Count-Min sketch,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,Count-Min sketch,3
Propositional directed acyclic graph,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,Propositional directed acyclic graph,3
AmigaOS 4 (PowerPC),https://en.wikipedia.org/wiki/List_of_operating_systems,operatingsystem,AmigaOS 4,3
GOTRAN,https://en.wikipedia.org/wiki/List_of_programming_languages,language,GOTRAN,3
PROMAL,https://en.wikipedia.org/wiki/List_of_programming_languages,language,PROMAL,3
HD 2000 (Desktop 1.1 GHz),http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,HD 2000,3
ISO 8859-16,https://en.wikipedia.org/wiki/Character_encoding,encoding,ISO 8859-16,3
JIS X 0208,https://en.wikipedia.org/wiki/Character_encoding,encoding,JIS X 0208,3
ClickHouse,https://en.wikipedia.org/wiki/List_of_relational_database_management_systems,dbms,ClickHouse,3
IBM DB2,https://en.wikipedia.org/wiki/List_of_relational_database_management_systems,dbms,IBM DB2,3
IBM Lotus Approach,https://en.wikipedia.org/wiki/List_of_relational_database_management_systems,dbms,IBM Lotus Approach,3
Push relabel algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,combinatorial-algo,Push relabel algorithm,3
Trigram search,https://en.wikipedia.org/wiki/List_of_algorithms,sequence-algo,Trigram search,3
Uniform binary search,https://en.wikipedia.org/wiki/List_of_algorithms,sequence-algo,Uniform binary search,3
Cocktail shaker sort,https://en.wikipedia.org/wiki/List_of_algorithms,sort-algo,Cocktail shaker sort,3
Spaghetti sort,https://en.wikipedia.org/wiki/List_of_algorithms,sort-algo,Spaghetti sort,3
Boyer–Moore string search algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,subsequence-algo,Boyer–Moore string search algorithm,3
Boyer–Moore–Horspool algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,subsequence-algo,Boyer–Moore–Horspool algorithm,3
Multivariate division algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Multivariate division algorithm,3
Jump-and-Walk algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Jump-and-Walk algorithm,3
Marching triangles,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Marching triangles,3
Modular square root,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Modular square root,3
Rounding functions,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Rounding functions,3
Coppersmith Winograd algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Coppersmith Winograd algorithm,3
ESC algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,sci-algo,ESC algorithm,3
Rainflow-counting algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,sci-algo,Rainflow-counting algorithm,3
SEQUITUR algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,coding-theory-algo,SEQUITUR algorithm,3
Mu-law algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,coding-theory-algo,Mu-law algorithm,3
Warped Linear Predictive Coding,https://en.wikipedia.org/wiki/List_of_algorithms,coding-theory-algo,Warped Linear Predictive Coding,3
Sort-Merge Join,https://en.wikipedia.org/wiki/List_of_algorithms,se-algo,Sort-Merge Join,3
Dijkstra Scholten algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,ds-algo,Dijkstra Scholten algorithm,3
Lamport ordering,https://en.wikipedia.org/wiki/List_of_algorithms,ds-algo,Lamport ordering,3
Truncated binary exponential backoff,https://en.wikipedia.org/wiki/List_of_algorithms,network-algo,Truncated binary exponential backoff,3
Top-nodes algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,os-algo,Top-nodes algorithm,3
MSEide,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,pascal,MSEide,3
Camelcade (plugin for IntelliJ IDEA),https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,perl,Camelcade,3
TeaSafe,https://en.wikipedia.org/wiki/List_of_cryptographic_file_systems,filesystem,TeaSafe,2
NetSpark,https://en.wikipedia.org/wiki/Comparison_of_content-control_software_and_providers,software,NetSpark,2
WANSecure Firewall,https://en.wikipedia.org/wiki/Comparison_of_content-control_software_and_providers,software,WANSecure Firewall,2
Left-child right-sibling binary tree,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,Left-child right-sibling binary tree,2
Order statistic tree,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,Order statistic tree,2
Weight-balanced tree,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,Weight-balanced tree,2
Weak heap,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,Weak heap,2
D-ary heap,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,D-ary heap,2
B-trie,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,B-trie,2
Adaptive k-d tree,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,Adaptive k-d tree,2
Log-structured merge-tree,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,Log-structured merge-tree,2
Zero-suppressed decision diagram,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,Zero-suppressed decision diagram,2
VisualSim,https://en.wikipedia.org/wiki/List_of_performance_analysis_tools,software,VisualSim,2
MINI-UNIX,https://en.wikipedia.org/wiki/List_of_operating_systems,operatingsystem,MINI-UNIX,2
Windows 8 (Windows NT 6.2),https://en.wikipedia.org/wiki/List_of_operating_systems,operatingsystem,Windows 8,2
DinkC,https://en.wikipedia.org/wiki/List_of_programming_languages,language,DinkC,2
GDScript,https://en.wikipedia.org/wiki/List_of_programming_languages,language,GDScript,2
IBM HAScript,https://en.wikipedia.org/wiki/List_of_programming_languages,language,IBM HAScript,2
Perl 6,https://en.wikipedia.org/wiki/List_of_programming_languages,language,Perl 6,2
HD 7870,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,HD 7870,2
HD 7850,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,HD 7850,2
HD 5000 (Mobile 1.0/1.1 GHz),http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,HD 5000,2
HD 4000 (Desktop 1.15 GHz),http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,HD 4000,2
HD 4000 (Mobile 1.25 GHz),http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,HD 4000,2
HD 2500 (Desktop 1.05 GHz),http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,HD 2500,2
CP930,https://en.wikipedia.org/wiki/Character_encoding,encoding,CP930,2
ISO 8859-11,https://en.wikipedia.org/wiki/Character_encoding,encoding,ISO 8859-11,2
EUC-JIS-2004,https://en.wikipedia.org/wiki/Character_encoding,encoding,EUC-JIS-2004,2
ISO-2022-JP-2004,https://en.wikipedia.org/wiki/Character_encoding,encoding,ISO-2022-JP-2004,2
Hyperlink-Induced Topic Search (HITS) (also known as Hubs and authorities),https://en.wikipedia.org/wiki/List_of_algorithms,combinatorial-algo,Hyperlink-Induced Topic Search,2
Postman sort,https://en.wikipedia.org/wiki/List_of_algorithms,sort-algo,Postman sort,2
Quasitriangulation,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Quasitriangulation,2
Pohlig–Hellman algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Pohlig–Hellman algorithm,2
Goldschmidt division,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Goldschmidt division,2
Bruss algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Bruss algorithm,2
Min conflicts algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Min conflicts algorithm,2
Gauss–Newton algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Gauss–Newton algorithm,2
Nelder–Mead method,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Nelder–Mead method,2
Demon algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,sci-algo,Demon algorithm,2
Barnes–Hut simulation,https://en.wikipedia.org/wiki/List_of_algorithms,sci-algo,Barnes–Hut simulation,2
Approximate counting algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,sci-algo,Approximate counting algorithm,2
