word_a,freq_a,word_b,freq_b,type,use_marker,d_type,count
Dell,9489,Kingston,786,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,154
Bushmaster,1493,SIG Sauer,285,https://en.wikipedia.org/wiki/List_of_firearm_brands,TRUE,brands,153
Rockford Fosgate,152,JL Audio,65,https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,TRUE,brands,153
Zipp,548,Mavic,394,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,TRUE,brands,152
Amazon,112967,Kingston,786,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,151
Ram,47362,Porsche,44458,https://en.wikipedia.org/wiki/List_of_car_brands,TRUE,brands,149
Sanyo,398,JVC,56,https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,TRUE,brands,149
Sachs,91746,SRAM,1974,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,TRUE,brands,148
Cool,317181,Marlboro,158,https://en.wikipedia.org/wiki/List_of_cigarette_brands,TRUE,brands,148
S&W,1453,Mossberg,1135,https://en.wikipedia.org/wiki/List_of_firearm_brands,TRUE,brands,146
Newport,129,Winfield,18658,https://en.wikipedia.org/wiki/List_of_cigarette_brands,TRUE,brands,145
GMC,155,Acura,11234,https://en.wikipedia.org/wiki/List_of_car_brands,TRUE,brands,145
Land Rover,15328,Acura,11234,https://en.wikipedia.org/wiki/List_of_car_brands,TRUE,brands,145
Xerox,29146,Sun Microsystems,813,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,144
RCA,368,Hitachi,19714,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,141
Kia,21524,Land Rover,15328,https://en.wikipedia.org/wiki/List_of_car_brands,TRUE,brands,141
Brooks,1495,Salomon,328,https://en.wikipedia.org/wiki/List_of_fitness_wear_brands,TRUE,brands,141
Siemens,51558,AMD,38746,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,138
Maxxis,514,Mavic,394,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,TRUE,brands,138
Ricoh,4845,Kyocera,47,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,138
Jell-O,3857,Kool-Aid,3125,https://en.wikipedia.org/wiki/List_of_Kraft_brands,TRUE,brands,136
Crest,31917,Ascend,184,https://en.wikipedia.org/wiki/List_of_Procter_%26_Gamble_brands,TRUE,brands,136
Peugeot,73,Jeep,26398,https://en.wikipedia.org/wiki/List_of_car_brands,TRUE,brands,134
Hyundai,55758,Siemens,51558,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,132
Mazda,32534,Opel,26739,https://en.wikipedia.org/wiki/List_of_car_brands,TRUE,brands,132
Giro,26126,Easton,22194,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,TRUE,brands,132
Kent,2335,Regent,327,https://en.wikipedia.org/wiki/List_of_cigarette_brands,TRUE,brands,132
Avid,36338,Easton,22194,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,TRUE,brands,131
MS,7806,Pueblo,18961,https://en.wikipedia.org/wiki/List_of_cigarette_brands,TRUE,brands,129
Cadbury,544,Nabisco,197,https://en.wikipedia.org/wiki/List_of_Kraft_brands,TRUE,brands,129
Mini,49695,Holden,439,https://en.wikipedia.org/wiki/List_of_car_brands,TRUE,brands,126
Amazon,112967,BT,73,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,126
Pall Mall,31,Lucky Strike,44,https://en.wikipedia.org/wiki/List_of_cigarette_brands,TRUE,brands,124
Coca-Cola,848,Pepsi Cola,40,https://en.wikipedia.org/wiki/List_of_brand_name_soft_drink_products,TRUE,brands,123
Wonderbra,1157,Playtex,12,https://en.wikipedia.org/wiki/List_of_lingerie_brands,TRUE,brands,122
Nike,642,Kappa,241,https://en.wikipedia.org/wiki/List_of_fitness_wear_brands,TRUE,brands,121
Kia,21524,Tesla,7,https://en.wikipedia.org/wiki/List_of_car_brands,TRUE,brands,121
Xerox,29146,Fujitsu,18829,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,118
Infiniti,8284,Lamborghini,6352,https://en.wikipedia.org/wiki/List_of_car_brands,TRUE,brands,118
Bushmaster,1493,S&W,1453,https://en.wikipedia.org/wiki/List_of_firearm_brands,TRUE,brands,118
Canon,533,Siemens,51558,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,117
La Paz,17541,Bahia,184,https://en.wikipedia.org/wiki/List_of_cigar_brands,TRUE,brands,116
MS,7806,Winfield,18658,https://en.wikipedia.org/wiki/List_of_cigarette_brands,TRUE,brands,115
Infiniti,8284,Alfa Romeo,7778,https://en.wikipedia.org/wiki/List_of_car_brands,TRUE,brands,115
Vargas,34296,Valdez,222,https://en.wikipedia.org/wiki/List_of_cigar_brands,TRUE,brands,115
Land Rover,15328,Vauxhall,14148,https://en.wikipedia.org/wiki/List_of_car_brands,TRUE,brands,113
Sigma,26625,Vivitar,422,https://en.wikipedia.org/wiki/List_of_digital_camera_brands,TRUE,brands,113
Hennessey,5193,Bugatti,11,https://en.wikipedia.org/wiki/List_of_car_brands,TRUE,brands,113
Leica,3968,Minox,5,https://en.wikipedia.org/wiki/List_of_digital_camera_brands,TRUE,brands,112
Campagnolo,2,Cinelli,567,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,TRUE,brands,111
Planters,81,Jell-O,3857,https://en.wikipedia.org/wiki/List_of_Kraft_brands,TRUE,brands,98
Mavic,394,Bontrager,394,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,TRUE,brands,98
Trussardi,413,UOMO,3,https://en.wikipedia.org/wiki/List_of_perfumes,TRUE,brands,98
Atari,18236,Texas Instruments,15332,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,97
Marriott International,21,Hilton Worldwide,164,https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,TRUE,brands,97
Juicy Fruit,431,Doublemint,375,https://en.wikipedia.org/wiki/List_of_chewing_gum_brands,TRUE,brands,96
Casio,57,Kyocera,47,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,95
MR,21573,Tatiana,21871,https://en.wikipedia.org/wiki/List_of_cigar_brands,TRUE,brands,94
Vargas,34296,Padilla,29221,https://en.wikipedia.org/wiki/List_of_cigar_brands,TRUE,brands,93
Rolls Royce,23745,Land Rover,15328,https://en.wikipedia.org/wiki/List_of_car_brands,TRUE,brands,93
Nokia,728,EMI,43633,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,92
Peugeot,73,Lexus,24863,https://en.wikipedia.org/wiki/List_of_car_brands,TRUE,brands,92
Nike,642,Dunlop,16248,https://en.wikipedia.org/wiki/List_of_fitness_wear_brands,TRUE,brands,91
Mercedes-Benz,537,Opel,26739,https://en.wikipedia.org/wiki/List_of_car_brands,TRUE,brands,89
Hisense,643,Vizio,574,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,89
BMW,91546,Nissan,87485,https://en.wikipedia.org/wiki/List_of_car_brands,FALSE,brands,88
Vargas,34296,Playboy,32765,https://en.wikipedia.org/wiki/List_of_cigar_brands,TRUE,brands,88
Gucci Pour Homme,0,Gucci by Gucci,0,https://en.wikipedia.org/wiki/List_of_perfumes,TRUE,brands,88
HB,9839,GL,5964,https://en.wikipedia.org/wiki/List_of_cigarette_brands,TRUE,brands,87
MP,192544,Baikal,4285,https://en.wikipedia.org/wiki/List_of_firearm_brands,TRUE,brands,87
BT,73,Kingston,786,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,87
Raymond,144349,Ping,23315,https://en.wikipedia.org/wiki/List_of_fitness_wear_brands,TRUE,brands,86
Clairol,16,Pantene,716,https://en.wikipedia.org/wiki/List_of_Procter_%26_Gamble_brands,TRUE,brands,86
Roxy,183,Volcom,438,https://en.wikipedia.org/wiki/List_of_swimwear_brands,TRUE,brands,86
Ford,5394,Ferrari,92463,https://en.wikipedia.org/wiki/List_of_car_brands,FALSE,brands,85
Cadillac,36142,Audi,33676,https://en.wikipedia.org/wiki/List_of_car_brands,FALSE,brands,85
Texas Instruments,15332,3M,13539,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,85
SR,75987,Glock,8214,https://en.wikipedia.org/wiki/List_of_firearm_brands,TRUE,brands,85
Gigabyte,3343,BenQ,3325,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,85
Fanta,1977,Fresca,967,https://en.wikipedia.org/wiki/List_of_brand_name_soft_drink_products,TRUE,brands,85
Pepsi,38546,Schweppes,52,https://en.wikipedia.org/wiki/List_of_brand_name_soft_drink_products,TRUE,brands,85
Michelin,263,Vittoria,26,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,TRUE,brands,85
BAE Systems,13557,Marconi,13146,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,83
Cool,317181,LD,34542,https://en.wikipedia.org/wiki/List_of_cigarette_brands,TRUE,brands,82
Peugeot,73,Tata,28963,https://en.wikipedia.org/wiki/List_of_car_brands,TRUE,brands,82
Orion,241,Dyson,21132,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,82
Vauxhall,14148,Isuzu,511,https://en.wikipedia.org/wiki/List_of_car_brands,TRUE,brands,82
Kel-Tec,2,Bersa,111,https://en.wikipedia.org/wiki/List_of_firearm_brands,TRUE,brands,82
Milk Shake,352,Malted Milk,283,https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands,TRUE,brands,79
Nvidia,5947,Huawei,4259,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,78
Nissan,87485,Chevrolet,69521,https://en.wikipedia.org/wiki/List_of_car_brands,FALSE,brands,77
Acer,15541,3M,13539,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,77
Dyson,21132,Bosch,535,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,77
Samsung,71469,EMI,43633,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,76
Chopin,15956,Belvedere,7512,https://en.wikipedia.org/wiki/List_of_vodkas,TRUE,brands,76
Zipp,548,Bontrager,394,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,TRUE,brands,76
Safeguard,649,Crest,31917,https://en.wikipedia.org/wiki/List_of_Procter_%26_Gamble_brands,TRUE,brands,75
MP,192544,Colt,226,https://en.wikipedia.org/wiki/List_of_firearm_brands,TRUE,brands,75
Diet Coke,4684,Mountain Dew,3133,https://en.wikipedia.org/wiki/List_of_brand_name_soft_drink_products,TRUE,brands,74
Diet Coke,4684,Dr Pepper,3864,https://en.wikipedia.org/wiki/List_of_brand_name_soft_drink_products,TRUE,brands,73
Nikon,162,Minox,5,https://en.wikipedia.org/wiki/List_of_digital_camera_brands,TRUE,brands,73
Cool,317181,Regent,327,https://en.wikipedia.org/wiki/List_of_cigarette_brands,TRUE,brands,72
Bristol,95,Chrysler,163926,https://en.wikipedia.org/wiki/List_of_car_brands,TRUE,brands,71
Dr Pepper,3864,Mountain Dew,3133,https://en.wikipedia.org/wiki/List_of_brand_name_soft_drink_products,TRUE,brands,71
Polaroid,101,Hasselblad,1984,https://en.wikipedia.org/wiki/List_of_digital_camera_brands,TRUE,brands,71
ASICS,75,Yonex,847,https://en.wikipedia.org/wiki/List_of_fitness_wear_brands,TRUE,brands,71
Marriott International,21,InterContinental Hotels Group,5,https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,TRUE,brands,71
Jell-O,3857,Oreo,2982,https://en.wikipedia.org/wiki/List_of_Kraft_brands,TRUE,brands,69
Canon,533,AMD,38746,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,68
Maingear,32,Digital Storm,18,https://en.wikipedia.org/wiki/List_of_laptop_brands_and_manufacturers,TRUE,brands,68
Fanta,1977,Dasani,1256,https://en.wikipedia.org/wiki/List_of_brand_name_soft_drink_products,TRUE,brands,67
Steyr,2434,Benelli,1226,https://en.wikipedia.org/wiki/List_of_firearm_brands,TRUE,brands,66
Callaway,12587,Puma,778,https://en.wikipedia.org/wiki/List_of_fitness_wear_brands,TRUE,brands,66
Nikon,162,Rollei,441,https://en.wikipedia.org/wiki/List_of_digital_camera_brands,TRUE,brands,66
Smirnoff,3968,Stolichnaya,,https://en.wikipedia.org/wiki/List_of_vodkas,TRUE,brands,65
Xerox,29146,Hitachi,19714,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,63
Rossignol,1866,Dynastar,139,https://en.wikipedia.org/wiki/List_of_ski_brands,TRUE,brands,63
Maxxis,514,Nokian,2,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,TRUE,brands,63
Mazda,32534,Tata,28963,https://en.wikipedia.org/wiki/List_of_car_brands,TRUE,brands,62
Kodak,44769,Vivitar,422,https://en.wikipedia.org/wiki/List_of_digital_camera_brands,TRUE,brands,62
Twix,9,Butterfinger,338,https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands,TRUE,brands,62
Panasonic,0,Teac,3,https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,TRUE,brands,62
San Miguel,18117,La Paz,17541,https://en.wikipedia.org/wiki/List_of_cigar_brands,TRUE,brands,61
Rossignol,1866,Nordica,413,https://en.wikipedia.org/wiki/List_of_ski_brands,TRUE,brands,61
NorthWest,2371,UV,161,https://en.wikipedia.org/wiki/List_of_vodkas,TRUE,brands,61
Cisco Systems,185,3M,13539,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,59
Lenovo,161,Epson,9164,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,59
Maxxis,514,Bontrager,394,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,TRUE,brands,59
Raymond,144349,Salomon,328,https://en.wikipedia.org/wiki/List_of_fitness_wear_brands,TRUE,brands,59
Macanudo,251,Romeo y Julieta,188,https://en.wikipedia.org/wiki/List_of_cigar_brands,TRUE,brands,59
Kent,2335,Winfield,18658,https://en.wikipedia.org/wiki/List_of_cigarette_brands,TRUE,brands,58
Tango,147,Maestro,9816,https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands,TRUE,brands,58
Infiniti,8284,Aston Martin,8212,https://en.wikipedia.org/wiki/List_of_car_brands,TRUE,brands,58
Advil,19,Nuprin,123,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,TRUE,brands,58
Brooks,1495,Dunlop,16248,https://en.wikipedia.org/wiki/List_of_fitness_wear_brands,TRUE,brands,57
Sunkist,1288,7 Up,945,https://en.wikipedia.org/wiki/List_of_brand_name_soft_drink_products,TRUE,brands,57
Brooks,1495,Kappa,241,https://en.wikipedia.org/wiki/List_of_fitness_wear_brands,TRUE,brands,57
Polaroid,101,Leica,3968,https://en.wikipedia.org/wiki/List_of_digital_camera_brands,TRUE,brands,56
Fanta,1977,Sunkist,1288,https://en.wikipedia.org/wiki/List_of_brand_name_soft_drink_products,TRUE,brands,56
Advil,19,Midol,134,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,TRUE,brands,56
Mavic,394,SunTour,89,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,TRUE,brands,56
Motorola,67682,Hyundai,55758,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,55
Ford,5394,Mitsubishi,747,https://en.wikipedia.org/wiki/List_of_car_brands,FALSE,brands,55
Karbonn,72,IBALL,71,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,55
Easton,22194,Campagnolo,2,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,TRUE,brands,55
Hyundai,55758,Toshiba,35472,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,54
Giro,26126,Cinelli,567,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,TRUE,brands,54
Mavic,394,Marzocchi,281,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,TRUE,brands,54
Cain,4,Valdez,222,https://en.wikipedia.org/wiki/List_of_cigar_brands,TRUE,brands,54
LG,31991,Xerox,29146,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,53
Tata,28963,Jeep,26398,https://en.wikipedia.org/wiki/List_of_car_brands,TRUE,brands,53
Pall Mall,31,Rothmans,2218,https://en.wikipedia.org/wiki/List_of_cigarette_brands,TRUE,brands,53
Porsche,44458,Holden,439,https://en.wikipedia.org/wiki/List_of_car_brands,TRUE,brands,53
Land Rover,15328,Tesla,7,https://en.wikipedia.org/wiki/List_of_car_brands,TRUE,brands,53
Hyundai,55758,Philips,45573,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,52
Eden,55868,Knox,52873,https://en.wikipedia.org/wiki/List_of_Kraft_brands,TRUE,brands,51
Adidas,17628,Dunlop,16248,https://en.wikipedia.org/wiki/List_of_fitness_wear_brands,TRUE,brands,51
Sandisk,2648,Fujifilm,2593,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,51
Vittoria,26,SRAM,1974,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,TRUE,brands,51
Bristol,95,Honda,1626,https://en.wikipedia.org/wiki/List_of_car_brands,TRUE,brands,51
Bristol,95,Mitsubishi,747,https://en.wikipedia.org/wiki/List_of_car_brands,TRUE,brands,51
Canada Dry,4,Hawaiian Punch,286,https://en.wikipedia.org/wiki/List_of_brand_name_soft_drink_products,TRUE,brands,51
Rolls Royce,23745,Tesla,7,https://en.wikipedia.org/wiki/List_of_car_brands,TRUE,brands,51
Nike,642,Sting,34379,https://en.wikipedia.org/wiki/List_of_fitness_wear_brands,TRUE,brands,49
Haier,28,ZTE,2128,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,49
Grenada,22339,Santo Domingo,150,https://en.wikipedia.org/wiki/List_of_perfumes,TRUE,brands,49
Kent,2335,Pueblo,18961,https://en.wikipedia.org/wiki/List_of_cigarette_brands,TRUE,brands,48
Grand Slam,1875,Maestro,9816,https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands,TRUE,brands,48
Nvidia,5947,Packard Bell,4357,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,48
O'Neill,2525,Patagonia,8146,https://en.wikipedia.org/wiki/List_of_swimwear_brands,TRUE,brands,46
Steyr,2434,S&W,1453,https://en.wikipedia.org/wiki/List_of_firearm_brands,TRUE,brands,46
McIntosh,18423,Boston Acoustics,246,https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,TRUE,brands,46
Polk Audio,1,JL Audio,65,https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,TRUE,brands,46
Ibuprofen,4643,Brufen,58,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,TRUE,brands,46
Lyons,44435,Bentley,41634,https://en.wikipedia.org/wiki/List_of_car_brands,TRUE,brands,45
Tang,75175,Domino,17357,https://en.wikipedia.org/wiki/List_of_Kraft_brands,TRUE,brands,45
Kodak,44769,Phase One,2765,https://en.wikipedia.org/wiki/List_of_digital_camera_brands,TRUE,brands,45
Halls,78162,Frisk,2532,https://en.wikipedia.org/wiki/List_of_breath_mints,TRUE,brands,45
Herradura,523,Don Julio,166,https://en.wikipedia.org/wiki/List_of_tequilas,TRUE,brands,45
Spanx,499,Wacoal,1,https://en.wikipedia.org/wiki/List_of_lingerie_brands,TRUE,brands,45
Sosa,42383,Valdez,222,https://en.wikipedia.org/wiki/List_of_cigar_brands,TRUE,brands,44
Vargas,34296,Cain,4,https://en.wikipedia.org/wiki/List_of_cigar_brands,TRUE,brands,44
Eden,55868,Cameo,32269,https://en.wikipedia.org/wiki/List_of_Kraft_brands,TRUE,brands,43
NorthWest,2371,Cirrus,5145,https://en.wikipedia.org/wiki/List_of_vodkas,TRUE,brands,43
Fiat,571,Holden,439,https://en.wikipedia.org/wiki/List_of_car_brands,TRUE,brands,43
Realtek,5,Aopen,283,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,43
Marriott International,21,Wyndham Worldwide,9,https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,TRUE,brands,43
Vittoria,26,Campagnolo,2,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,TRUE,brands,43
Breakaway,79445,Moro,19736,https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands,TRUE,brands,42
Smirnoff,3968,Finlandia,1572,https://en.wikipedia.org/wiki/List_of_vodkas,TRUE,brands,42
Daytona,51129,Holden,439,https://en.wikipedia.org/wiki/List_of_car_brands,TRUE,brands,42
K2,72,Nordica,413,https://en.wikipedia.org/wiki/List_of_ski_brands,TRUE,brands,42
Ping,23315,Dunlop,16248,https://en.wikipedia.org/wiki/List_of_fitness_wear_brands,TRUE,brands,41
Sigma,26625,Hasselblad,1984,https://en.wikipedia.org/wiki/List_of_digital_camera_brands,TRUE,brands,41
Salomon,328,Reebok,247,https://en.wikipedia.org/wiki/List_of_fitness_wear_brands,TRUE,brands,41
Bushmaster,1493,Mossberg,1135,https://en.wikipedia.org/wiki/List_of_firearm_brands,TRUE,brands,39
Newport,129,Regent,327,https://en.wikipedia.org/wiki/List_of_cigarette_brands,TRUE,brands,39
Porsche,44458,Chevron,4,https://en.wikipedia.org/wiki/List_of_car_brands,TRUE,brands,39
TSMC,77,Foxconn,3942,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,38
Michelin,263,SRAM,1974,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,TRUE,brands,38
Vanity Fair,16222,Playtex,12,https://en.wikipedia.org/wiki/List_of_lingerie_brands,TRUE,brands,38
Choice Hotels,588,InterContinental Hotels Group,5,https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,TRUE,brands,38
MP,192544,Remington,11297,https://en.wikipedia.org/wiki/List_of_firearm_brands,TRUE,brands,37
Pantene,716,Vidal Sassoon,652,https://en.wikipedia.org/wiki/List_of_Procter_%26_Gamble_brands,TRUE,brands,37
Rollei,441,Minox,5,https://en.wikipedia.org/wiki/List_of_digital_camera_brands,TRUE,brands,37
