name,source,type
GeForce GT 530,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
HD 4000 (Desktop 1.15 GHz),http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
GeForce GT625M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Quadro FX 1800,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
HD 510 (Desktop Skylake),http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
HD 4400 (Desktop 1.15 GHz),http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Radeon HD 7640G,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
GeForce GT 230,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Radeon HD 6500M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Quadro 600,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
GeForce GT 430,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
NVS 5200M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Quadro 1000M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Radeon HD 5500,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Radeon HD 8510G,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
GeForce 9800M-GS,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
HD 4400 (Mobile 1.0/1.1 GHz),http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
GeForce GT 320,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
GeForce GT 540M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Radeon HD 7610M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
GeForce GT 435M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Core M HD 5300,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
HD 4000 (Mobile 1.25 GHz),http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
GeForce GTS 250M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Mobility Radeon HD 4650,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Radeon HD 7600G,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Radeon HD 4650,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Quadro FX 2700M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Radeon HD 8470D,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Quadro FX 3600M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
GeForce GT 425M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Radeon HD 6620G,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Radeon HD 7540D,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Quadro FX 1800M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
GeForce GT 335M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Radeon HD 6530D,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
GeForce GT 525M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
GeForce GT 130,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
GeForce GT 420M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
GeForce GT 330M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Quadro FX 880M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
GeForce GT 240M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
NVS 5100M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Radeon R5,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
GeForce GT 220,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
GeForce GT 620,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Radeon HD 7520G,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
HD 4200 (Mobile 0.85 GHz),http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Radeon HD 6520G,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Radeon HD 7500G,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
GeForce 8600 GTS,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
GeForce 9700M GT,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
GeForce GT 230M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
HD 3000 (Desktop V2 1.35 GHz),http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
GeForce 610M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
GeForce GT 520MX,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Radeon HD 2600-XT,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Radeon HD 8370D,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
GeForce GT 130M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
HD Graphics (G4 Pentium/Celeron 1.05/1.15 GHz),http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
NVS 4200M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Radeon HD 7480D,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
GeForce GT 705,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Quadro FX 770M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
GeForce 9500 GS,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Radeon  HD 6490M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Radeon R3 Graphics,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Radeon HD 2600,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
HD 7470,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
GeForce GT 420,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
GeForce GT 520,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
GeForce GT 520M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
HD 3000 (Mobile V2 1.3 GHz),http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Radeon HD 6480G,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
GeForce 9500 GT,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Radeon HD 8400-R3,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Quadro FX 580,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
GeForce 9650M-GT,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Mobility Radeon HD 3670,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
GeForce GT 610,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Radeon HD 7470M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Quadro FX 1600M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
GeForce GT 220M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
GeForce 9600M-GT,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
HD 3000 (Desktop V1 1.1 GHz),http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Quadro 400,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
HD 3000 (Mobile V1 1.1/1.2 GHz),http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Mobility Radeon HD 2600-XT,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Radeon HD 7400M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
GeForce 8600 GT,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
HD 3650,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Radeon HD 8330,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
GeForce 320M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Radeon HD 6470M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Radeon HD 6410D,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
GeForce 9600M-GS,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Quadro NVS 320M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Radeon HD 7400G,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
HD 2500 (Desktop 1.05 GHz),http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Radeon HD 7450,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Mobility FireGL V5700,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Radeon HD 6450,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Quadro FX 570M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
GeForce 410M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Mobility Radeon HD 3650,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
HD Graphics (G3 Pentium/Celeron 1.0/1.1 GHz),http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Radeon HD 2600-PRO,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
NVS 310,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
GeForce GT 320M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
HD 8240,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Quadro FX 1700,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
GeForce 8600M GT,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
GeForce GT 415M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Mobility Radeon HD 545v,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Mobility Radeon HD 2600,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Radeon HD 6370M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
GeForce 310M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Radeon HD 6300M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Mobility Radeon HD 5470,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
NVS 3100M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Mobility Radeon HD 4570,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
GeForce 315M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Mobility Radeon HD 6370,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
GeForce 9400 GT,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
HD 8210,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Radeon HD 4550,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Quadro FX 380,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Radeon HD 6350,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Radeon HD 7350,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Mobility Radeon HD 4500,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
GeForce 310,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
GeForce G210M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Mobility Radeon HD 4350,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Radeon HD 5450,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
NVS 300,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Radeon HD 5400,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
FirePro 2270,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Radeon HD 4300,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
HD 2000 (Desktop 1.1 GHz),http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
GeForce 305M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
GeForce G210,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
GeForce 210,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Radeon HD 6320,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
GeForce 8600M GS,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Radeon HD 7340,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
GeForce 8500 GT,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Mobility Radeon HD 530v,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
HD Graphics (G2 Pentium/Celeron 1.1/1.15 GHz),http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Graphics Media Accelerator 3150,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
HD Graphics (Clarkdale 0.733/0.9 GHz),http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
GeForce 8400M GT,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Quadro FX 570,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Mobility Radeon HD 4300,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
HD Graphics (Bay Trail 0.667 - 0.854 GHz),http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
GeForce G105M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
GeForce 9400M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Radeon HD 7310,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Radeon HD 6310,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
GeForce 7900 GTX,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
ION,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
HD Graphics (Arrandale 0.667/0.766 GHz),http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Radeon HD 4290,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Radeon 3100 Graphics,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Radeon HD 3300,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Quadro NVS 295,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Quadro NVS 140M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Radeon HD 6290,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
GeForce 9300M GS,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Quadro NVS 160M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
GeForce 8400 GS,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
GeForce 8400M GS,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
Quadro NVS 450,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard
